code,company_name,sector_33,market_cap_repaired,moat_p,change_p,future_p,price_p_repaired,price_p_asis,total_repaired,total_asis
7649,"SUGI HOLDINGS Co.,LTD.",Retail Trade,499394756183.0,47.33649606022068,72.42853156220349,22.69485481406011,48.930208863983694,51.069791136016306,47.847522825117,48.38241839312515
7956,PIGEON CORPORATION,Other Products,222392437002.0,71.13706110995449,56.13587654183178,22.69485481406011,18.79775853285787,51.069791136016306,42.19138774967606,50.25939590046567
3877,"Chuetsu Pulp & Paper Co.,Ltd.",Pulp and Paper,24997783296.0,26.071462009639028,56.748590723893514,22.69485481406011,71.650534895568,51.069791136016306,44.291360610790164,39.14617467090224
3360,"SHIP HEALTHCARE HOLDINGS,INC.",Wholesale Trade,187049271500.0,27.581834629982303,56.24616286208629,22.69485481406011,53.387671930718284,51.069791136016306,39.977631059211745,39.39816086053625
7525,RIX CORPORATION,Wholesale Trade,27753576000.0,54.77112912225127,71.94929396662388,22.69485481406011,65.91951095262354,51.069791136016306,53.8336972138897,50.12126725973789
9008,Keio Corporation,Land Transportation,86220575748.90503,43.76413632820959,86.49232572417257,22.69485481406011,98.67549668874173,51.069791136016306,62.906703388796004,51.00527700061465
9302,"MITSUI-SOKO HOLDINGS Co.,Ltd.",Warehousing and Harbor Transportation Service,97324044906.0,45.96990228949624,13.059384941675503,22.69485481406011,81.20224146714213,51.069791136016306,40.7315958780935,33.198483295312045
3556,"RenetJapanGroup,Inc.",Retail Trade,12632892500.0,45.158967751383116,33.78640397387956,22.69485481406011,24.936321956189506,51.069791136016306,31.64413712387807,38.17750441883477
8542,"TOMATO BANK,LTD.",Banks,17930362730.0,5.527254202750892,,22.69485481406011,85.17575140091697,51.069791136016306,37.799286805909325,26.43063338427577
5233,TAIHEIYO CEMENT CORPORATION,Glass and Ceramics Products,496366995924.0,49.41803635209042,66.4435452363677,22.69485481406011,79.67396841569027,51.069791136016306,54.55760120455212,47.40655688463363
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",Pharmaceutical,529660577040.0,62.25333055637435,62.10598872579115,22.69485481406011,31.96637799286806,51.069791136016306,44.755138022273414,49.53099130806048
9842,ARCLANDS CORPORATION,Retail Trade,116788090848.0,26.003468573392205,33.0508455656639,22.69485481406011,60.03565970453387,51.069791136016306,35.44620716441252,33.20474002228313
3694,OPTiM CORPORATION,Information & Communication,23747551768.0,82.8033268724541,47.139671820059164,66.17422312786552,21.95618950585838,51.069791136016306,54.518352831559284,61.79675323909876
5590,"NETSTARS Co.,Ltd.",Information & Communication,12066249600.0,41.271313416173015,80.47368421052632,66.17422312786552,28.19663779928681,51.069791136016306,54.02896463846291,59.747252972645285
8283,PALTAC CORPORATION,Wholesale Trade,409097571300.0,27.621311121290663,40.44672657252888,22.69485481406011,37.18797758532858,51.069791136016306,31.98771752330206,35.45817091097399
8016,"ONWARD HOLDINGS CO.,LTD.",Textiles and Apparels,98610997525.0,35.95483726768765,56.18331751967405,22.69485481406011,66.93835965359145,51.069791136016306,45.44284231375332,41.475700184359525
9603,"H.I.S.Co.,Ltd.",Services,79371263232.0,25.79077525440634,95.15398783278451,54.3555781966378,51.32450331125828,51.069791136016306,56.65621114877173,56.59253310496124
5660,"KOBELCO WIRE COMPANY,LTD.",Iron and Steel,10838754766.0,22.878015952710467,45.037589998325615,22.69485481406011,81.30412633723893,51.069791136016306,42.97864677558378,35.42006297527813
3097,The Monogatari Corporation,Retail Trade,181807230320.0,56.131775514714484,70.41622481442207,22.69485481406011,11.716760061130923,51.069791136016306,40.239903801081894,50.07816156980324
8349,"THE TOHOKU BANK,LTD.",Banks,18228087365.0,6.6734589913397855,,22.69485481406011,77.58532857870605,51.069791136016306,35.65121412803531,26.812701647138734
4031,Katakura & Co-op Agri Corporation,Chemicals,10060754548.0,13.049825355501303,2.185382597533069,78.62964849719816,55.09424350483953,51.069791136016306,37.23977498876802,36.23366189656221
6699,"DIAMOND ELECTRIC HOLDINGS Co.,Ltd.",Electric Appliances,4308227672.0,12.681440433183372,58.32432884969582,95.72083545593479,47.42740703005603,51.069791136016306,53.538502942217505,54.449098968707574
5232,"Sumitomo Osaka Cement Co.,Ltd.",Glass and Ceramics Products,178540831800.0,35.165572355358066,51.88695094044762,22.69485481406011,48.01324503311258,51.069791136016306,39.440155785744594,40.204292311470525
7972,ITOKI CORPORATION,Other Products,124606849900.0,49.14244417073554,67.32767762460233,22.69485481406011,39.0728476821192,51.069791136016306,44.55945607287929,47.55869193635357
5079,"NOVAC CO.,LTD.",Construction,12732283200.0,45.07191434922079,4.6452531115700175,22.69485481406011,53.56597045338768,51.069791136016306,31.494498182059647,30.870453352716805
9127,"TAMAI STEAMSHIP CO.,LTD",Marine Transportation,5545464600.0,88.38885429521638,8.289194619634983,22.69485481406011,92.58787570045848,51.069791136016306,52.99019485734249,42.61067371623194
9869,"KATO SANGYO CO.,LTD.",Wholesale Trade,181725900000.0,17.21750304360015,42.00418596863314,22.69485481406011,57.92154865002547,51.069791136016306,34.95952311907972,33.24658374057742
8563,"THE DAITO BANK,LTD.",Banks,12147227520.0,6.265919510952624,,22.69485481406011,87.74834437086093,51.069791136016306,38.90303956529122,26.676855153676346
2267,"YAKULT HONSHA CO.,LTD.",Foods,817408030270.0,68.17895268999257,22.93601049282804,22.69485481406011,45.6953642384106,5.196128374936322,39.87629555882283,29.75148659295426
7545,"NISHIMATSUYA CHAIN Co.,Ltd.",Retail Trade,116085293272.0,37.92736941338056,31.043031757548697,22.69485481406011,45.00764136525726,51.069791136016306,34.168224337561654,35.683761780251416
8337,"The Chiba Kogyo Bank,Ltd.",Banks,138363659028.0,10.723382577687214,,22.69485481406011,57.41212429954152,51.069791136016306,30.276787230429616,28.16267617592121
3968,"Segue Group Co.,Ltd.",Information & Communication,18227111382.0,36.77381713370994,83.44348942345258,66.17422312786552,27.279673968415686,51.069791136016306,53.417800913360935,59.36533020526109
7683,"WA,Inc.",Retail Trade,26692528280.0,54.14743291066154,62.13414634146341,22.69485481406011,15.359144167091186,51.069791136016306,38.58389455831907,47.511556300550346
8111,Goldwin Inc.,Textiles and Apparels,96630268514.0,84.54530671677138,43.738042082937994,22.69485481406011,83.29088130412634,51.069791136016306,58.56727122947395,50.51199868744644
1870,"YAHAGI CONSTRUCTION CO.,LTD.",Construction,80511372235.0,32.6946437191803,57.04398057710554,22.69485481406011,51.60468670402445,51.069791136016306,41.009541453592604,40.875817561590566
5843,"Nippon Insure Co.,Ltd.",Other Financing Business,6227361000.0,69.29709116023744,82.06731037562092,22.69485481406011,40.47376464595008,51.069791136016306,53.63325524896713,56.28226187148369
7936,ASICS Corporation,Other Products,3368144227308.0,70.33428686529581,91.02372048892113,22.69485481406011,7.1064696892511465,3.1584309730005096,47.78983296438205,46.80282328531939
8699,"HS Holdings Co.,Ltd.",Securities and Commodities Futures,33587247600.0,50.664741723315586,0.7908411006306859,22.69485481406011,96.23025980641876,51.069791136016306,42.59517436110629,31.30505719350567
9256,"Succeed co.,ltd.",Services,9870054600.0,69.47637520596062,47.34193782441257,54.3555781966378,9.755476311767703,51.069791136016306,45.23234188469467,55.56092059075682
1515,"Nittetsu Mining Co.,Ltd.",Mining,37996810056.0,44.12090850305154,43.1350114416476,22.69485481406011,96.99439633214467,51.069791136016306,51.73629277272598,40.25514147369389
8291,"NISSAN TOKYO SALES HOLDINGS CO.,LTD.",Retail Trade,32577428924.0,39.27097825655503,26.816012725344645,22.69485481406011,90.04075394803871,51.069791136016306,44.705649935999624,34.96290923299402
8101,GSI Creos Corporation,Wholesale Trade,27885260224.0,19.788554551324978,74.15142043868951,22.69485481406011,64.16199694345389,51.069791136016306,45.19920668688212,41.926155235022726
3675,Cross Marketing Group Inc.,Information & Communication,10742651712.0,59.03963783668955,54.54579449684657,66.17422312786552,63.754457463066736,51.069791136016306,60.87852823111709,57.70736164935448
7522,"WATAMI CO.,LTD.",Retail Trade,36981102600.0,44.70112242290171,49.838337891388065,22.69485481406011,56.673458991339785,51.069791136016306,43.47694352992242,42.07602656609155
8897,"MIRARTH HOLDINGS,Inc.",Real Estate,56515929600.0,30.901576436505184,80.50940447619578,22.69485481406011,86.32195618950587,51.069791136016306,55.10694797906674,46.29390671569435
5134,"POPER Co.,Ltd.",Information & Communication,1924953088.0,76.38663180684765,96.17522464698331,66.17422312786552,37.64645950076414,51.069791136016306,69.09563477061515,72.45146767942819
6194,"Atrae,Inc.",Services,15773554431.0,87.6873662134008,45.201233465423904,54.3555781966378,33.7493632195619,51.069791136016306,55.2483852737561,59.5784922528697
7581,"SAIZERIYA CO.,LTD.",Retail Trade,262837046180.0,48.579930502155655,84.58815649941397,22.69485481406011,22.236372898624555,51.069791136016306,44.52482867856357,51.73318323791151
2307,"CROSS CAT CO.,LTD.",Information & Communication,12990588954.0,57.076692031902624,58.7762460233298,66.17422312786552,48.03871625063678,51.069791136016306,57.516469358433675,58.274238079778556
8614,"TOYO SECURITIES CO.,LTD.",Securities and Commodities Futures,41899650393.0,37.54457463066734,2.3860021208907742,22.69485481406011,42.02750891492613,51.069791136016306,26.16323512013609,28.423805675408634
8242,H2O RETAILING CORPORATION,Retail Trade,303102366080.0,36.43590533211772,69.6093095942401,22.69485481406011,71.90524707080999,51.069791136016306,50.16132920280698,44.95246521910856
8014,"CHORI CO.,LTD.",Wholesale Trade,99000406610.0,41.898544392049445,27.36816989451359,22.69485481406011,68.87417218543047,51.069791136016306,40.2089353215134,35.75784005915986
4570,"Immuno-Biological Laboratories Co.,Ltd.",Pharmaceutical,9462505840.0,87.66641914228455,68.1533180778032,22.69485481406011,7.870606214977076,51.069791136016306,46.59629956228123,57.39609579254104
3452,B-Lot Company Limited,Real Estate,26071204400.0,48.60250225834961,80.00831612435118,22.69485481406011,69.12888436067244,51.069791136016306,55.10863938935833,50.5938660831943
7247,MIKUNI CORPORATION,Transportation Equipment,12346582149.0,18.157643280387564,30.84383546352626,47.809475292919004,95.54253693326541,51.069791136016306,48.088372742524555,36.97018629321228
7513,"Kojima Co.,Ltd.",Retail Trade,104054435936.0,25.44429610379431,52.18437796506112,22.69485481406011,31.40601120733571,51.069791136016306,32.93238502256281,37.84833000473296
9830,TRUSCO NAKAYAMA CORPORATION,Wholesale Trade,145728381240.0,38.6913238802604,59.608388681140816,22.69485481406011,76.08252674477839,51.069791136016306,49.26927353005993,43.016089627869405
9310,Japan Transcity Corporation,Warehousing and Harbor Transportation Service,68507142632.0,45.71951537543316,22.974744655913376,22.69485481406011,73.84105960264901,51.069791136016306,41.307543612013916,35.61472649535574
9974,"Belc CO.,LTD.",Retail Trade,127911032000.0,38.386293183194915,60.97837249539544,22.69485481406011,64.87519103413143,51.069791136016306,46.73367788169547,43.28232790716669
1376,"KANEKO SEEDS CO.,LTD.","Fishery, Agriculture and Forestry",15546983132.0,19.613564430870117,24.152006474298155,22.69485481406011,71.42129393785024,51.069791136016306,34.47042991426966,29.382554213811172
8304,"Aozora Bank,Ltd.",Banks,368024583321.0,9.526235354049923,,22.69485481406011,54.89047376464595,51.069791136016306,29.03718797758533,27.763627101375448
9279,GIFT HOLDINGS INC.,Retail Trade,79466819070.0,61.206869566427564,79.53365518781047,22.69485481406011,7.361181864493123,51.069791136016306,42.699140358197816,53.62629267607861
5464,MORY INDUSTRIES INC.,Iron and Steel,7195353960.0,61.250283629430335,14.324496288441145,22.69485481406011,99.56698930208864,51.069791136016306,49.45915600850506,37.33485646698698
5834,"SBI Leasing Services Co.,Ltd.",Securities and Commodities Futures,17404269200.0,43.05652630811618,55.2021543785232,22.69485481406011,88.33418237391747,51.069791136016306,52.32192946865424,43.00583165917895
7435,"NADEX CO.,LTD.",Wholesale Trade,8858685000.0,26.370432028911537,12.804905955238041,22.69485481406011,71.06469689251146,51.069791136016306,33.23372242268029,28.234995983556498
4664,JAPAN RELIANCE SERVICE CORPORATION,Services,2590614800.0,35.55649972476565,71.66844337779762,54.3555781966378,51.01884870096791,51.069791136016306,53.14984250004224,53.16257810880434
8919,"KATITAS CO.,LTD",Real Estate,267042550100.0,51.926234849958796,32.92635485851426,22.69485481406011,11.029037187977584,51.069791136016306,29.644120427627687,39.65430891463737
7943,NICHIHA CORPORATION,Glass and Ceramics Products,96425897776.0,40.830482769087595,23.53887369537311,22.69485481406011,52.903718797758536,51.069791136016306,34.991982519069836,34.53350060363428
7885,"TAKANO Co.,Ltd.",Other Products,18007152800.0,31.191870260540444,15.886978846905173,22.69485481406011,52.57259296994396,51.069791136016306,30.586574222862424,30.21087376438051
3300,"AMBITION DX HOLDINGS Co.,Ltd.",Real Estate,15306280000.0,44.39920222615878,85.93455935703521,22.69485481406011,58.7111563932756,51.069791136016306,52.93494319763242,51.0246018833176
8095,"Astena Holdings Co.,Ltd.",Wholesale Trade,19567334682.0,29.66089002906538,81.71535413294636,22.69485481406011,79.03718797758532,51.069791136016306,53.27707173841429,46.28522252802204
9856,"KU HOLDINGS CO.,LTD.",Retail Trade,37680009828.0,47.21369784251723,27.56764525311157,22.69485481406011,90.04075394803871,51.069791136016306,46.87923796443191,37.1364972614263
1873,"NIHON HOUSE HOLDINGS CO.,LTD.",Construction,11559479800.0,46.15883520292202,46.68663838812301,22.69485481406011,85.22669383596536,51.069791136016306,50.19175556026762,41.65252988528036
5011,"NICHIREKI GROUP CO.,LTD.",Oil and Coal Products,57923896125.0,49.23981178485826,16.677150192554556,22.69485481406011,69.23076923076923,51.069791136016306,39.46064650556054,34.92040198187231
8022,Mizuno Corporation,Other Products,81342310740.0,48.7498964280772,64.88011385834682,22.69485481406011,91.41619969434538,51.069791136016306,56.935266198707374,46.848664059125106
6050,E-Guardian Inc.,Services,19096641984.0,68.95936645444091,15.701121839593682,54.3555781966378,35.354049923586345,51.069791136016306,43.59252910356469,47.52146440667217
9828,Genki Global Dining Concepts Corporation,Retail Trade,48630726864.0,63.01884061652228,86.1461740246693,22.69485481406011,44.5746306673459,51.069791136016306,54.1086250306494,55.732415147817
9369,K.R.S.Corporation,Warehousing and Harbor Transportation Service,82399629000.0,20.65350189192256,54.84319361500251,22.69485481406011,29.495669893020885,51.069791136016306,31.92180505350152,37.31533536425037
7520,"Eco's Co.,Ltd.",Retail Trade,25076557944.0,33.16634562177944,31.976056259418428,22.69485481406011,73.40804890473764,51.069791136016306,40.311326399998904,34.72676195781857
5955,"WISE HOLDINGS CO.,LTD.",Metal Products,11290143060.0,40.737462240567325,15.704972930736172,78.62964849719816,38.61436576668365,51.069791136016306,43.421612358796324,46.53546870112949
3457,"&Do Holdings Co.,Ltd.",Real Estate,19816605900.0,52.726111960754125,51.63291845733103,22.69485481406011,68.87417218543047,51.069791136016306,48.98201435439393,44.53091909204039
2292,S Foods Inc.,Foods,84092932755.0,22.086230549377255,33.38455098509795,22.69485481406011,83.97860417727968,51.069791136016306,40.53606013145375,32.308856871137905
8789,FinTech Global Incorporated,Other Financing Business,24229220400.0,53.80715220761122,87.7788134174248,22.69485481406011,47.98777381558838,51.069791136016306,53.067148563671125,53.837652893778106
7532,Pan Pacific International Holdings Corporation,Retail Trade,491860030590.0,43.98844704606803,67.10914215549478,22.69485481406011,83.44370860927152,5.145185939887926,54.30903815622361,34.734407488877714
3662,"Ateam Holdings Co.,Ltd.",Information & Communication,17877367330.0,51.04008938309323,20.07375676731596,66.17422312786552,32.24656138563424,51.069791136016306,42.38365766597723,47.08946510357275
7222,"NISSAN SHATAI CO.,LTD.",Transportation Equipment,139109927008.0,18.580341892185945,48.74674889769493,47.809475292919004,42.02750891492613,51.069791136016306,39.2910187494315,41.551589304704045
7480,SUZUDEN CORPORATION,Wholesale Trade,29522133000.0,48.39985206156381,4.207456605458503,22.69485481406011,37.62098828323994,51.069791136016306,28.230787941080592,31.592988654274684
9278,BOOKOFF GROUP HOLDINGS LIMITED,Retail Trade,32444403000.0,26.32813607321996,62.98428866439694,22.69485481406011,39.30208863983698,51.069791136016306,37.8273420478785,40.76926767192333
4019,"Stmn,Inc.",Information & Communication,5049305000.0,47.04785207063938,85.42727577161355,66.17422312786552,17.626082526744778,51.069791136016306,54.06885837421581,62.42978552653369
4382,"HEROZ,Inc.",Information & Communication,10713174408.0,45.211778714343346,88.87489535078417,66.17422312786552,14.46765155374427,51.069791136016306,53.68213718668432,62.83267208225233
3496,"AZOOM CO.,LTD",Real Estate,25495495500.0,85.83011581245177,89.97415862030473,22.69485481406011,30.76923076923077,51.069791136016306,57.317090004011845,62.39223009570823
5845,"ZENHOREN CO.,LTD.",Other Financing Business,25625820000.0,58.1021044512463,51.24041413183011,22.69485481406011,26.082526744778402,51.069791136016306,39.52997503547873,45.77679113328821
8713,FIDEA Holdings Co.Ltd.,Banks,34425309020.0,26.671136736138273,15.821761455600825,22.69485481406011,78.01833927661743,51.069791136016306,35.80152307060416,29.06438603545388
8070,"TOKYO SANGYO CO.,LTD.",Wholesale Trade,20609520308.0,31.48261548581336,26.969442428978066,22.69485481406011,68.56851757514009,51.069791136016306,37.42885757599791,33.05417596621696
6533,Orchestra Holdings Inc.,Services,9386730500.0,58.15012726655443,0.26472065635988173,54.3555781966378,19.893020886398368,51.069791136016306,33.16586175148762,40.9600543138921
9115,"Meiji Shipping Group Co.,Ltd.",Marine Transportation,37679540700.0,56.07488731789782,57.482279399453034,22.69485481406011,92.66428935303108,51.069791136016306,57.229077721110514,46.83045316685682
4932,"ALMADO,INC.",Chemicals,5916494100.0,56.24985225360459,61.46874476753921,78.62964849719816,52.87824758023434,51.069791136016306,62.306623274644075,61.85450916358957
7944,Roland Corporation,Other Products,120897712245.0,46.618998773316285,16.849444661494672,22.69485481406011,11.258278145695364,51.069791136016306,24.35539409864161,34.30827234622184
3030,"HUB CO.,LTD.",Retail Trade,11747852000.0,49.39385111307959,72.59811910476084,22.69485481406011,20.45338767193072,51.069791136016306,41.28505317595782,48.939154041979215
2930,Kitanotatsujin Corporation,Chemicals,17151513600.0,60.33591577660063,7.17377351119049,78.62964849719816,23.28069281711666,51.069791136016306,42.35500765052648,49.30228223025139
7814,"JAPAN Creative Platform Group Co.,Ltd.",Other Products,28652679000.0,36.7191303385535,41.311268627560416,22.69485481406011,68.97605705552726,51.069791136016306,42.42532770892532,37.948761229047584
8273,"IZUMI CO.,LTD.",Retail Trade,61558831200.0,34.47390653399106,45.81029190154602,22.69485481406011,97.7330616403464,51.069791136016306,50.178028722485905,38.51221109640338
3093,"Treasure Factory Co.,LTD.",Retail Trade,42639724700.0,61.612059136496015,75.7589719261037,45.924605196128375,33.6474783494651,51.069791136016306,54.235778652048296,58.5913568486861
9987,"SUZUKEN CO.,LTD.",Wholesale Trade,369272353296.0,16.91532827574486,40.78492493162918,22.69485481406011,67.77890983188996,51.069791136016306,37.043504463331026,32.86622478936261
7516,"KOHNAN SHOJI CO.,LTD.",Retail Trade,118036236715.0,24.42410316335997,35.08927275771613,22.69485481406011,78.47682119205298,51.069791136016306,40.1712629817973,33.31950546778813
4849,en Inc.,Services,51936873000.0,74.6966621955259,39.366579226433,54.3555781966378,71.93071828833419,51.069791136016306,60.08738447673272,54.87215268865325
1850,"Nankai Tatsumura Construction Co.,Ltd.",Construction,11559879630.0,25.338777916397998,67.07880783613328,22.69485481406011,85.22669383596536,51.069791136016306,50.084783600639184,41.54555792565192
3501,"SUMINOE Co.,Ltd.",Textiles and Apparels,14781111984.0,17.870679435387522,59.34012390467154,22.69485481406011,82.6286296484972,51.069791136016306,45.633571950654094,37.74386232253387
7414,"ONOKEN CO.,LTD.",Wholesale Trade,33110681334.0,19.039233374587297,19.67572696321929,22.69485481406011,92.28222109016811,51.069791136016306,38.423009060508704,28.11990157197075
7128,UNISOL Holdings Corporation,Wholesale Trade,49516089694.0,23.972091740286047,94.06717084333314,22.69485481406011,53.311258278145694,51.069791136016306,48.51134391895625,47.950977133423905
9041,"Kintetsu Group Holdings Co.,Ltd.",Land Transportation,659280866178.0,27.458127543533458,52.38053245521014,22.69485481406011,58.7111563932756,51.069791136016306,40.31116780151983,38.400826487205
3382,"Seven & i Holdings Co.,Ltd.",Retail Trade,4245292854866.0,31.863883520991717,12.510074231177095,22.69485481406011,50.58583800305655,97.65664798777381,29.41366264232137,41.18136513850068
6625,JALCO Holdings Inc.,Real Estate,36311867522.0,50.48210247136289,51.34768655466875,22.69485481406011,23.866530820173203,51.069791136016306,37.09779366506624,43.898608744027015
4051,"GMO Financial Gate,Inc.",Information & Communication,48803502000.0,55.421975263387054,61.10743986158397,66.17422312786552,8.91492613346918,51.069791136016306,47.90464109657643,58.44335734721321
5461,"Chubu Steel Plate Co.,Ltd.",Iron and Steel,57387393700.0,57.17186117315326,1.822040520176369,22.69485481406011,45.36423841059602,51.069791136016306,31.76324872949644,33.18963691085151
8383,"THE TOTTORI BANK,LTD.",Banks,13534325748.0,5.145185939887927,,22.69485481406011,84.61538461538461,51.069791136016306,37.48514178977755,26.303277296654784
1443,"Giken Holdings Co.,Ltd.",Construction,3847594749.0,53.03449670739004,29.613076966009935,22.69485481406011,90.09169638308711,51.069791136016306,48.858531217636795,39.1030549058691
9514,EF-ON INC.,Electric Power and Gas,7319852824.0,38.54308108710053,34.01964614611821,78.62964849719816,82.6541008660214,51.069791136016306,58.46161914910957,50.5655417166083
8308,"Resona Holdings, Inc.",Banks,4646213319807.0,38.514968629732046,91.28701791594575,22.69485481406011,33.6729495669893,1.5792154865002548,46.542447731681804,38.51901421155954
8159,"TACHIBANA ELETECH CO.,LTD.",Wholesale Trade,72608084720.0,37.00443762491332,15.639309036110957,22.69485481406011,73.35710646968926,51.069791136016306,37.17392698619341,31.602098152775174
7795,"KYORITSU CO.,LTD.",Other Products,8342593500.0,18.068842332608185,28.633811463972762,22.69485481406011,77.63627101375445,51.069791136016306,36.75844490609887,30.11682493666434
7867,"TOMY COMPANY,LTD.",Other Products,286667199900.0,57.09089583366027,81.50373946531226,22.69485481406011,25.82781456953642,51.069791136016306,46.77932617064227,53.08982031226224
2933,KIBUN FOODS INC.,Foods,23446185087.0,28.72954548419284,56.352542278283195,22.69485481406011,67.396841569027,51.069791136016306,43.79344603639079,39.711683428138116
5204,"ISHIZUKA GLASS CO.,LTD.",Glass and Ceramics Products,12127127292.0,42.97594213200372,47.02751576714852,22.69485481406011,96.38308711156392,51.069791136016306,52.27034995619407,40.94202596230716
7476,AS ONE CORPORATION,Wholesale Trade,153943788160.0,63.81673888879426,42.87665345761009,22.69485481406011,26.64289353031075,51.069791136016306,39.0077851726938,45.11450957412019
9010,"FUJI KYUKO CO.,LTD.",Land Transportation,105986183724.0,64.40277519344453,75.4396383323101,22.69485481406011,21.54865002547122,51.069791136016306,46.021479591321494,53.40176486895776
6584,"Sanoh Industrial Co.,Ltd.",Transportation Equipment,35739202600.0,17.619019379250794,31.45987051403695,47.809475292919004,55.3744268976057,51.069791136016306,38.065698020953114,36.989539080555765
9423,Forval RealStraight Inc.,Information & Communication,2473969200.0,35.14642033777342,24.878299938605792,66.17422312786552,12.659195109526237,51.069791136016306,34.71453462844274,44.31718363506526
8137,SUN-WA TECHNOS CORPORATION,Wholesale Trade,57987218000.0,24.428355841528926,3.6752804598984206,22.69485481406011,35.99083036169129,51.069791136016306,21.697330369294686,25.46707056287594
7358,Poppins Corporation,Services,13299793800.0,50.115146571267985,60.24602332979852,54.3555781966378,51.349974528782475,51.069791136016306,54.016680656621695,53.946634808430154
8194,LIFE CORPORATION,Retail Trade,209935811400.0,39.83165786707843,39.37026287883016,22.69485481406011,54.55934793683137,51.069791136016306,39.11403087420001,38.24164167399625
3222,United Super Markets Holdings Inc.,Retail Trade,158228015019.0,16.071126432774854,49.62680694312664,22.69485481406011,38.869077941925624,51.069791136016306,31.815466532971808,34.86564483149448
8091,"NICHIMO CO.,LTD.",Wholesale Trade,18124759300.0,21.222924012803595,37.780627337165825,22.69485481406011,87.44268976057054,51.069791136016306,42.28527398115002,33.19204932501146
7554,KOURAKUEN CORPORATION,Retail Trade,20370752568.0,44.72401814621543,2.4210526315789473,22.69485481406011,15.486500254712176,51.069791136016306,21.331606461641663,30.227429181967697
3549,"KUSURI NO AOKI HOLDINGS CO.,LTD.",Retail Trade,352748646120.0,38.212700094673515,81.26396718200591,22.69485481406011,28.629648497198165,51.069791136016306,42.70029264698442,48.31032830668896
7453,"RYOHIN KEIKAKU CO.,LTD.",Retail Trade,1020562366000.0,65.6481737309211,86.87827203214825,22.69485481406011,20.886398369842077,4.02445236882323,49.026924736742885,44.81143823648817
3580,"KOMATSU MATERE Co.,Ltd.",Textiles and Apparels,27355998309.0,52.615511271888046,55.937908131941725,22.69485481406011,78.93530310748852,51.069791136016306,52.5458943313446,45.579516338476544
3299,"MUGEN ESTATE Co.,Ltd.",Real Estate,39196798800.0,47.45329850745242,81.55617569905675,22.69485481406011,72.59296994396331,51.069791136016306,56.07432474113315,50.693530039146395
2938,"Okamura Foods Co.,Ltd.",Foods,25016600200.0,48.69621151544926,56.83378913880672,22.69485481406011,47.478349465104436,51.069791136016306,43.92580123335513,44.8236616510831
2685,"and ST HD Co.,Ltd.",Retail Trade,151127501000.0,45.489500945288434,35.269576379974325,22.69485481406011,35.277636271013755,51.069791136016306,34.682892102584155,38.63093081883479
6335,"TOKYO KIKAI SEISAKUSHO,LTD.",Machinery,5498135220.0,47.7192470596738,15.198638164871351,88.18135506877228,91.64544065206317,51.069791136016306,60.68617023634515,50.54225785733343
4417,Global Security Experts Inc.,Information & Communication,25858380000.0,67.1214065659679,90.58684489590891,66.17422312786552,11.07997962302598,51.069791136016306,58.740613553192084,68.73806643143966
5310,"TOYO TANSO CO.,LTD.",Glass and Ceramics Products,155614376960.0,58.512879446640234,10.57378467377351,22.69485481406011,25.85328578706062,51.069791136016306,29.408701180383616,35.71282751762254
3186,"NEXTAGE Co.,Ltd.",Retail Trade,298931997000.0,29.857651858425953,68.84034715633197,22.69485481406011,16.046867040244525,51.069791136016306,34.35993021726564,43.115661241208585
7606,UNITED ARROWS LTD.,Retail Trade,68430080192.0,41.52923729056378,58.864765306691964,22.69485481406011,36.88232297503821,51.069791136016306,39.99279509658851,43.53966213683304
3011,"BANNERS CO.,LTD.",Retail Trade,2312215586.0,41.03578345545311,72.28782720321483,22.69485481406011,73.61181864493122,51.069791136016306,52.40757102941482,46.77206415218609
7841,"ENDO MANUFACTURING CO.,LTD.",Other Products,9511195500.0,51.47417166373831,50.285399341407604,22.69485481406011,83.08711156393275,51.069791136016306,51.88538434578469,43.88105423880558
9305,Yamatane Corporation,Wholesale Trade,21702741941.0,34.56125953915169,73.35558408215661,22.69485481406011,94.5491594498217,51.069791136016306,56.29021447129753,45.42037239284618
9560,PROGRIT Inc.,Services,8595961034.0,76.34065261004551,93.72819110342132,54.3555781966378,42.10392256749873,51.069791136016306,66.63208611940084,68.87355326153023
5423,"TOKYO STEEL MANUFACTURING CO.,LTD.",Iron and Steel,177652217545.0,55.671558405507426,11.954317128983647,22.69485481406011,76.23535404992359,51.069791136016306,41.63902109961869,35.347630371141875
1826,"Sata Construction Co.,Ltd.",Construction,15110571573.0,22.180272811101073,20.73240497851203,22.69485481406011,41.54355578196638,51.069791136016306,26.787772096409896,29.169330934922378
5582,GRID Inc.,Information & Communication,9614862224.0,77.70421248169806,89.13303008316124,66.17422312786552,16.709118695873663,51.069791136016306,62.43014609714962,71.02031420718528
7552,HAPPINET CORPORATION,Wholesale Trade,62912921000.0,36.94848392020093,73.63844393592677,22.69485481406011,66.68364747834947,51.069791136016306,49.99135753713432,46.08789345155103
2266,"ROKKO BUTTER CO.,LTD.",Foods,20379139550.0,19.40922767658898,52.776720433108224,22.69485481406011,69.86754966887418,51.069791136016306,41.18708814815787,36.4876485149434
3788,GMO GlobalSign Holdings K.K.,Information & Communication,22205607800.0,51.025336543215694,53.76232070101021,66.17422312786552,24.350483953132958,51.069791136016306,48.82809108130609,55.50791787702693
