cohort,portfolio,code,company_name,sector_33,market_equity_pti,moat_p,change_p,future_p,price_p,forward_return
FY2023_252d,future_only_sectorcap2,6524,"KOHOKU KOGYO CO.,LTD.",Electric Appliances,17129526400.0,78.48275507657519,75.02453385672227,100.0,66.06967615309127,-0.167420678184741
FY2023_252d,future_only_sectorcap2,6918,AVAL DATA CORPORATION,Electric Appliances,27637485580.0,62.251742218169305,35.59862610402355,99.95093228655546,61.50637880274779,0.0640097474958738
FY2023_252d,future_only_sectorcap2,7711,"SUKEGAWA ELECTRIC CO.,LTD.",Precision Instruments,5983775000.0,49.89077000311196,35.59862610402355,95.28949950932287,38.66535819430814,0.9838066432159462
FY2023_252d,future_only_sectorcap2,7723,"Aichi Tokei Denki Co.,Ltd.",Precision Instruments,22757174400.0,52.80311858435645,35.59862610402355,95.28949950932287,80.54465161923454,0.5372503714868795
FY2023_252d,future_only_sectorcap2,6326,KUBOTA CORPORATION,Machinery,2731673417258.0,39.6953774966884,11.236506378802748,87.0215897939156,20.7801766437684,-0.2866495400496088
FY2023_252d,future_only_sectorcap2,6586,Makita Corporation,Machinery,1095943189120.0,26.36779178924412,11.236506378802748,87.0215897939156,16.167811579980373,0.1472547014087548
FY2023_252d,future_only_sectorcap2,4374,ROBOT PAYMENT INC.,Information & Communication,9952839036.0,56.975902155173095,75.02453385672227,83.34151128557409,6.207065750736016,-0.279295662841885
FY2023_252d,future_only_sectorcap2,3912,"Mobile Factory,Inc.",Information & Communication,5934690435.0,71.0912235986576,35.59862610402355,83.34151128557409,17.001962708537782,0.107379872539548
FY2023_252d,future_only_sectorcap2,5802,"Sumitomo Electric Industries,Ltd.",Nonferrous Metals,1378569350742.5,37.30341498931409,75.02453385672227,83.21884200196271,68.96467124631992,0.4312132942352655
FY2023_252d,future_only_sectorcap2,5801,"Furukawa Electric Co.,Ltd.",Nonferrous Metals,176044840373.5,20.873729070818168,75.02453385672227,83.21884200196271,76.6928361138371,0.6583841119478808
FY2023_252d,future_only_sectorcap2,4657,"ENVIRONMENTAL CONTROL CENTER CO.,LTD.",Services,2790645855.0,31.86617665846172,35.59862610402355,83.1207065750736,24.582924435721292,-0.2356810001297645
FY2023_252d,future_only_sectorcap2,7925,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,23852951700.0,54.055487207778015,75.02453385672227,77.4288518155054,59.61727183513248,0.2477841691276661
FY2023_252d,future_only_sectorcap2,7931,"MIRAI INDUSTRY CO.,LTD.",Chemicals,47384122352.0,62.35042447631226,75.02453385672227,77.4288518155054,48.30716388616291,0.5631257553123636
FY2023_252d,future_only_sectorcap2,5915,KOMAIHALTEC Inc.,Metal Products,8866570518.0,13.490073183214648,11.236506378802748,77.4288518155054,62.09519136408243,-0.015109256876397
FY2023_252d,future_only_sectorcap2,7989,TACHIKAWA CORPORATION,Metal Products,27435718100.0,65.71635214910239,75.02453385672227,77.4288518155054,74.65652600588813,-0.0213582333390168
FY2023_252d,future_only_sectorcap2,3150,"grems,Inc.",Electric Power and Gas,67722985500.0,66.97461030972133,35.59862610402355,77.4288518155054,14.67124631992149,-0.1747968678651518
FY2023_252d,future_only_sectorcap2,9502,"Chubu Electric Power Company,Incorporated",Electric Power and Gas,1329177879400.0,23.895816996077066,75.02453385672227,77.4288518155054,48.6261040235525,0.0923635860894096
FY2023_252d,future_only_sectorcap2,2311,"EPCO Co.,Ltd.",Services,7604621100.0,63.64551591924675,35.59862610402355,49.656526005888125,44.749754661432775,-0.1651674092584034
FY2023_252d,future_only_sectorcap2,7238,"AKEBONO BRAKE INDUSTRY CO.,LTD.",Transportation Equipment,18437288934.0,13.871624093949825,75.02453385672227,41.143277723258095,75.34347399411187,0.2536231884057971
FY2023_252d,future_only_sectorcap2,6982,"The Lead Co.,Inc.",Transportation Equipment,1998956820.0,26.625196746869115,75.02453385672227,41.143277723258095,64.1315014720314,-0.116393132252048
FY2023_252d,price_only_sectorcap2,8032,JAPAN PULP AND PAPER COMPANY LIMITED,Wholesale Trade,6993451806.0,33.272563647809626,35.59862610402355,19.479882237487733,99.97546614327773,0.2403867862822488
FY2023_252d,price_only_sectorcap2,3443,"KAWADA TECHNOLOGIES,INC.",Metal Products,3833742695.418091,20.195666248714794,11.236506378802748,77.4288518155054,99.75466143277723,0.4638607084267598
FY2023_252d,price_only_sectorcap2,1662,"Japan Petroleum Exploration Co.,Ltd.",Mining,46967316740.0,78.21218701124215,75.02453385672227,19.479882237487733,99.63199214916585,0.5714127610119752
FY2023_252d,price_only_sectorcap2,5019,"Idemitsu Kosan Co.,Ltd.",Oil and Coal Products,168146912742.74048,25.428998121320465,11.236506378802748,19.479882237487733,99.63199214916585,0.9352476851371956
FY2023_252d,price_only_sectorcap2,6137,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,2624242654.0,50.80075742039689,75.02453385672227,87.0215897939156,99.55839057899902,0.8634032043502331
FY2023_252d,price_only_sectorcap2,9432,"NTT,Inc.",Information & Communication,563685511316.4862,70.37882697876155,11.236506378802748,64.1315014720314,99.53385672227674,-0.0194182534998778
FY2023_252d,price_only_sectorcap2,1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,6559219601.385498,86.3582161342853,75.02453385672227,19.479882237487733,99.53385672227674,1.0793091983551366
FY2023_252d,price_only_sectorcap2,5602,"Kurimoto,Ltd.",Iron and Steel,5461892412.440796,37.116960223836855,75.02453385672227,19.479882237487733,99.4847890088322,1.2455079725239586
FY2023_252d,price_only_sectorcap2,5464,MORY INDUSTRIES INC.,Iron and Steel,5295784560.0,62.5143692981224,35.59862610402355,19.479882237487733,99.41118743866537,0.6873451286643533
FY2023_252d,price_only_sectorcap2,8078,"HANWA CO.,LTD.",Wholesale Trade,36857795280.0,30.86567645280244,75.02453385672227,19.479882237487733,99.33758586849852,0.3873196699123127
FY2023_252d,price_only_sectorcap2,1882,TOA ROAD CORPORATION,Construction,4438482882.0,32.77647967898726,35.59862610402355,19.479882237487733,99.28851815505398,0.4347588712332111
FY2023_252d,price_only_sectorcap2,9534,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,8312222195.735229,42.55066261638255,35.59862610402355,77.4288518155054,99.23945044160942,0.392223212650693
FY2023_252d,price_only_sectorcap2,4914,TAKASAGO INTERNATIONAL CORPORATION,Chemicals,10459489752.202517,38.43650416917194,35.59862610402355,77.4288518155054,99.19038272816488,0.4382270420502518
FY2023_252d,price_only_sectorcap2,1515,"Nittetsu Mining Co.,Ltd.",Mining,14889880510.0,55.49147627204375,75.02453385672227,19.479882237487733,99.11678115799805,0.1643531343322641
FY2023_252d,price_only_sectorcap2,6772,"Tokyo Cosmos Electric Co.,Ltd.",Electric Appliances,825688150.0,61.58423937834614,75.02453385672227,95.28949950932287,99.11678115799803,0.4914370400909731
FY2023_252d,price_only_sectorcap2,4022,"Rasa Industries,Ltd.",Chemicals,3358405744.9010315,48.02601733573355,35.59862610402355,77.4288518155054,98.87144259077527,0.5494364787364578
FY2023_252d,price_only_sectorcap2,9107,"Kawasaki Kisen Kaisha,Ltd.",Marine Transportation,278091424596.537,68.44478012541563,35.59862610402355,19.479882237487733,98.84690873405299,1.5835463953191322
FY2023_252d,price_only_sectorcap2,5351,"SHINAGAWA REFRA CO.,LTD.",Glass and Ceramics Products,10105523280.0,51.09492489379513,75.02453385672227,19.479882237487733,98.82237487733072,0.8607804209732612
FY2023_252d,price_only_sectorcap2,1723,"NIHON DENGI CO.,LTD.",Construction,4275604375.0,70.20633644670878,75.02453385672227,19.479882237487733,98.79784102060844,0.2696221868235102
FY2023_252d,price_only_sectorcap2,6590,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances,6492244392.700806,62.741598381437555,35.59862610402355,95.28949950932287,98.40529931305201,0.2244620956597058
