code_n,code,company_name,sector,phase2_rank,phase2_confidence_score,transformation_score,emerging_score,transformation_quant_evidence_level,emerging_disclosure_level,final_evidence_level,transformation_grade,emerging_grade,role_candidate,final_role,ai_infrastructure_category,close,avg_trading_value_60d
4384,4384,RAKSUL INC.,Information & Communication,906,0.8800000000000001,60.68905232869625,18.491307692307693,3,1,3,C,D,Bridge / Diversifier,,,1890.0,442631373.3333333
6742,6742,"Kyosan Electric Manufacturing Co.,Ltd.",Electric Appliances,907,0.8300000000000001,54.07444897656946,13.889615384615382,3,1,3,C,D,Bridge / Diversifier,,,747.0,166148170.0
7727,7727,OVAL Corporation,Precision Instruments,908,0.65,47.08162494064248,15.50726923076923,3,0,3,C,C,Bridge / Diversifier,,,762.0,127465995.0
4816,4816,"TOEI ANIMATION CO.,LTD.",Information & Communication,909,0.8800000000000001,51.57054559632726,17.828634615384615,2,1,2,C,D,Bridge / Diversifier,,,2369.0,1178478283.3333333
8285,8285,"MITANI SANGYO CO.,LTD.",Wholesale Trade,910,1.03,66.02120139661723,15.013576923076922,3,0,3,B,C,Transformation Core,,,627.0,107023321.66666669
1443,1443,"Giken Holdings Co.,Ltd.",Construction,911,1.08,56.78358768064465,5.486730769230768,3,1,3,C,D,Bridge / Diversifier,,,237.0,78790425.0
6061,6061,"UNIVERSAL ENGEISHA CO.,LTD",Services,912,0.8800000000000001,58.70309049941009,5.781326923076918,2,1,2,D,D,Rejected,,,2800.0,14067110.0
6055,6055,"JAPAN MATERIAL Co.,Ltd.",Services,913,0.8800000000000001,49.222386313919856,21.869192307692305,0,1,1,C,D,Bridge / Diversifier,,,2107.0,1519887463.3333333
5802,5802,"Sumitomo Electric Industries,Ltd.",Nonferrous Metals,914,0.8800000000000001,65.34324768196387,12.772653846153847,3,1,3,B,D,Transformation Core,,,13180.0,83977180426.66667
3553,3553,"KYOWA LEATHER CLOTH CO.,LTD.",Chemicals,915,1.03,55.99133896376787,12.62771153846154,3,1,3,C,D,Bridge / Diversifier,,,864.0,95241720.0
8860,8860,FUJI CORPORATION LIMITED,Real Estate,916,1.08,50.34935745386569,9.49425,3,0,3,C,C,Bridge / Diversifier,,,734.0,84990128.33333333
9338,9338,INFORICH INC.,Services,917,1.08,71.79715441981863,24.057096153846143,3,1,3,B,D,Transformation Core,,,4530.0,259737616.66666663
9740,9740,"CENTRAL SECURITY PATROLS CO.,LTD.",Services,918,1.03,56.31987745345158,22.450730769230766,1,1,1,C,D,Bridge / Diversifier,,,2545.0,80988650.0
8075,8075,Shinsho Corporation,Wholesale Trade,919,1.03,57.39742596176384,9.725307692307693,2,0,2,C,C,Bridge / Diversifier,,,2383.0,127553006.66666669
7868,7868,"KOSAIDO Holdings Co.,Ltd.",Other Products,920,0.8300000000000001,15.221355810668136,15.484865384615382,3,0,3,C,C,Bridge / Diversifier,,,628.0,1392469978.3333333
2330,2330,"Forside Co.,Ltd.",Information & Communication,921,1.08,73.96023484099166,14.601192307692308,3,1,3,B,D,Transformation Core,,,77.0,37373433.333333336
2384,2384,"SBS Holdings,Inc.",Land Transportation,922,0.8300000000000001,59.2086972698733,14.473384615384614,1,0,1,C,C,Bridge / Diversifier,,,4780.0,417870308.3333333
7921,7921,TAKARA & COMPANY LTD.,Other Products,923,0.8300000000000001,53.33372990377503,17.904211538461535,3,0,3,C,C,Bridge / Diversifier,,,2909.0,94239528.33333331
9928,9928,"MIROKU JYOHO SERVICE CO.,LTD.",Information & Communication,924,1.08,70.35347066738959,22.95853846153846,2,1,2,B,D,Transformation Core,,,1726.0,76093230.0
3496,3496,"AZOOM CO.,LTD",Real Estate,925,1.08,53.68205545566175,17.711269230769226,2,0,2,C,C,Bridge / Diversifier,,,4155.0,397826325.0
2207,2207,"MEITO CO.,LTD.",Foods,926,0.8800000000000001,55.406046645865025,10.960249999999998,3,0,3,C,C,Bridge / Diversifier,,,2957.0,257003321.66666663
6364,6364,AIRMAN CORPORATION,Machinery,927,0.65,37.59230998346356,14.28578846153846,3,1,3,C,D,Bridge / Diversifier,,,1626.0,147625148.33333334
8052,8052,"TSUBAKIMOTO KOGYO CO.,LTD.",Wholesale Trade,928,0.8800000000000001,48.60347469780545,10.65548076923077,3,0,3,C,C,Bridge / Diversifier,,,2673.0,194498681.66666663
3177,3177,"ARIGATOU SERVICES COMPANY,LIMITED",Retail Trade,929,0.8800000000000001,64.97010235394228,0.0,3,0,3,D,D,Rejected,,,3355.0,7235441.666666667
5184,5184,"NICHIRIN CO.,LTD.",Rubber Products,930,0.75,48.53589743716813,14.987326923076925,2,0,2,C,C,Bridge / Diversifier,,,4135.0,73357266.66666667
2489,2489,Adways Inc.,Services,931,1.08,35.54870714466795,25.27228846153846,2,1,2,C,D,Bridge / Diversifier,,,267.0,52447903.333333336
5333,5333,NGK Corporation,Glass and Ceramics Products,932,0.8800000000000001,57.91500287197186,17.399346153846153,2,0,2,C,C,Bridge / Diversifier,,,6355.0,6809885990.0
6744,6744,NOHMI BOSAI LTD.,Electric Appliances,933,0.8300000000000001,54.783000096190904,19.327134615384615,3,1,3,C,D,Bridge / Diversifier,,,4690.0,513833116.6666667
9902,9902,NICHIDEN Corporation,Wholesale Trade,934,0.8300000000000001,49.34782222682981,10.725096153846154,3,0,3,C,C,Bridge / Diversifier,,,2537.0,166537295.0
3159,3159,"Maruzen CHI Holdings Co.,Ltd.",Retail Trade,935,1.03,67.00129486840194,0.0,3,0,3,D,D,Rejected,,,356.0,19280395.0
7427,7427,"ECHO TRADING CO.,LTD.",Wholesale Trade,936,0.8800000000000001,57.89041683000946,0.0,1,0,1,D,D,Rejected,,,821.0,11171825.0
1885,1885,TOA CORPORATION,Construction,937,0.8800000000000001,20.630911636847145,7.2549807692307695,3,1,3,C,D,Bridge / Diversifier,,,2238.0,1820299350.0
4461,4461,DKS Co.Ltd.,Chemicals,938,0.8800000000000001,61.298730159160584,13.76603846153846,3,1,3,C,D,Bridge / Diversifier,,,11560.0,1946619916.6666667
4082,4082,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD",Chemicals,939,0.8300000000000001,45.60685123541231,11.544884615384614,1,1,1,C,D,Bridge / Diversifier,,,2275.0,1139434183.3333333
4493,4493,"Cyber Security Cloud,Inc.",Information & Communication,940,1.08,55.72485583603937,23.628942307692306,2,1,2,C,D,Bridge / Diversifier,,,1813.0,290842445.0
7730,7730,"MANI,INC.",Precision Instruments,941,0.8800000000000001,52.89579150441409,21.571653846153847,2,0,2,C,C,Bridge / Diversifier,,,1753.0,575694746.6666666
6203,6203,"Howa Machinery,Ltd.",Machinery,942,0.8300000000000001,35.603845551442035,10.282384615384617,3,1,3,C,D,Bridge / Diversifier,,,1716.0,752620498.3333334
7247,7247,MIKUNI CORPORATION,Transportation Equipment,943,0.8800000000000001,50.757449539276976,13.53103846153846,2,0,2,C,C,Bridge / Diversifier,,,363.0,43739210.0
4966,4966,"C.Uyemura & Co.,Ltd.",Chemicals,944,0.8800000000000001,58.30342078901421,17.88563461538461,3,1,3,C,D,Bridge / Diversifier,,,23300.0,1321243000.0
4958,4958,"T.HASEGAWA CO.,LTD.",Chemicals,945,0.8300000000000001,50.69470595929462,16.729961538461538,2,1,2,C,D,Bridge / Diversifier,,,3050.0,249179861.66666663
4498,4498,"Cybertrust Japan Co.,Ltd.",Information & Communication,946,1.03,67.20542524329227,17.696288461538458,3,1,3,B,D,Transformation Core,,,1131.0,68115225.0
5644,5644,METALART CORPORATION,Iron and Steel,947,0.65,46.67310499006536,8.70975,1,0,1,C,C,Bridge / Diversifier,,,7620.0,137259116.66666666
9672,9672,"TOKYOTOKEIBA CO.,LTD.",Services,948,0.8800000000000001,64.03155473881367,17.941423076923073,3,1,3,C,D,Bridge / Diversifier,,,4685.0,288405666.6666667
5958,5958,"SANYO INDUSTRIES,LTD.",Metal Products,949,1.08,61.46384258843997,0.0,3,0,3,D,D,Rejected,,,4220.0,28586533.333333332
9889,9889,JBCC Holdings Inc.,Information & Communication,950,0.8800000000000001,54.183734825504786,19.232076923076924,3,1,3,C,D,Bridge / Diversifier,,,1234.0,284830408.3333333
3107,3107,"Daiwabo Holdings Co.,Ltd.",Wholesale Trade,951,0.8800000000000001,34.27236013739616,12.743230769230768,2,0,2,C,C,Bridge / Diversifier,,,3471.0,923766207.5
4165,4165,"PLAID,Inc.",Information & Communication,952,1.08,58.09442577782442,20.704403846153845,3,1,3,C,D,Bridge / Diversifier,,,604.0,223514888.33333337
4431,4431,"Smaregi,Inc.",Information & Communication,953,1.08,60.96396761762025,19.735980769230764,3,1,3,C,D,Bridge / Diversifier,,,2452.0,292030711.6666667
4549,4549,"EIKEN CHEMICAL CO.,LTD.",Pharmaceutical,954,0.8800000000000001,45.200521968027765,15.729884615384613,0,0,0,C,C,Bridge / Diversifier,,,2689.0,524698408.3333333
1815,1815,TEKKEN CORPORATION,Construction,955,0.8300000000000001,9.681982750288526,6.521942307692306,3,1,3,C,D,Bridge / Diversifier,,,4515.0,531203658.3333333
1952,1952,"Shin Nippon Air Technologies Co.,Ltd.",Construction,956,0.7300000000000001,59.3202363325038,9.552999999999995,3,1,3,C,D,Bridge / Diversifier,,,3240.0,669762766.6666666
1721,1721,COMSYS Holdings Corporation,Construction,957,1.08,55.59836068537003,10.371884615384612,3,1,3,C,D,Bridge / Diversifier,,,5380.0,3514694575.0
8151,8151,TOYO Corporation,Wholesale Trade,958,0.8800000000000001,48.479831966336896,16.976576923076923,3,0,3,C,C,Bridge / Diversifier,,,2085.0,235796443.33333337
1803,1803,SHIMIZU CORPORATION,Construction,959,0.8800000000000001,55.38791747319509,9.88176923076923,3,1,3,C,D,Bridge / Diversifier,,,2568.0,11804376233.333334
6134,6134,FUJI CORPORATION,Machinery,960,1.08,57.16312345805596,17.92961538461538,1,1,1,C,D,Bridge / Diversifier,,,8196.0,4464392523.333333
3979,3979,"ULURU.CO.,LTD.",Information & Communication,961,0.8800000000000001,64.11337096443562,0.0,3,1,3,D,D,Rejected,,,390.0,11534126.666666666
9896,9896,"JK Holdings Co.,Ltd.",Wholesale Trade,962,1.08,59.3185192990409,13.942096153846157,2,0,2,C,C,Bridge / Diversifier,,,1276.0,37831551.666666664
2760,2760,TOKYO ELECTRON DEVICE LIMITED,Wholesale Trade,963,0.8800000000000001,55.22432279815464,12.439442307692309,2,0,2,C,C,Bridge / Diversifier,,,4175.0,695089530.0
1879,1879,SHINNIHON CORPORATION,Construction,964,0.8800000000000001,32.305902878141595,5.890365384615382,2,1,2,C,D,Bridge / Diversifier,,,2283.0,289679720.0
5801,5801,"Furukawa Electric Co.,Ltd.",Nonferrous Metals,965,0.8800000000000001,62.19533874763364,12.818461538461538,3,1,3,C,D,Bridge / Diversifier,,,52130.0,285077684391.6667
9227,9227,"Microwave Chemical Co.,Ltd.",Services,966,0.8800000000000001,17.277720113954445,23.254269230769225,3,1,3,C,D,Bridge / Diversifier,,,996.0,711779846.6666666
5726,5726,"OSAKA Titanium technologies Co.,Ltd.",Nonferrous Metals,967,1.08,42.27273680894994,8.805057692307692,3,1,3,C,D,Bridge / Diversifier,,,2762.0,2695169611.6666665
6882,6882,"Sansha Electric Manufacturing Co.,Ltd.",Electric Appliances,968,0.65,36.1520614069658,14.149980769230766,1,1,1,C,D,Bridge / Diversifier,,,1329.0,148393133.33333334
8244,8244,"Kintetsu Department Store CO.,Ltd.",Retail Trade,969,1.03,70.59595560863367,20.738634615384612,3,0,3,B,C,Transformation Core,,,1712.0,98360835.0
9982,9982,"Takihyo Co.,Ltd.",Wholesale Trade,970,1.08,60.97187408312609,12.822557692307692,3,0,3,C,C,Bridge / Diversifier,,,2756.0,55047393.333333336
9301,9301,Mitsubishi Logistics Corporation,Warehousing and Harbor Transportation Service,971,0.7300000000000001,40.66557896851023,12.0825,2,0,2,C,C,Bridge / Diversifier,,,1489.0,1861522054.1666667
1938,1938,"NIPPON RIETEC CO.,LTD.",Construction,972,0.8800000000000001,44.98018726125569,7.023865384615384,3,1,3,C,D,Bridge / Diversifier,,,2732.0,407385053.3333333
2353,2353,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",Real Estate,973,0.8800000000000001,51.3205897619911,17.16505769230769,2,0,2,C,C,Bridge / Diversifier,,,240.0,398459690.0
1860,1860,TODA CORPORATION,Construction,974,0.8300000000000001,53.03948783644804,9.316173076923077,3,1,3,C,D,Bridge / Diversifier,,,1597.5,1410755331.6666667
2666,2666,"AUTOWAVE Co.,Ltd.",Retail Trade,975,1.03,63.660636318650816,0.0,2,0,2,D,D,Rejected,,,157.0,11774988.333333334
6493,6493,NITTAN Corporation,Transportation Equipment,976,1.08,59.801065139497766,11.533134615384617,2,0,2,C,C,Bridge / Diversifier,,,478.0,70662133.33333333
9248,9248,"People, Dreams & Technologies Group Co.,Ltd.",Services,977,1.08,25.222990732571425,2.9565192307692243,2,1,2,D,D,Rejected,,,1513.0,27205701.666666668
8891,8891,"AMG HOLDINGS CO.,LTD.",Real Estate,978,0.8800000000000001,63.084541377403355,8.525576923076922,2,0,2,C,C,Bridge / Diversifier,,,1719.0,32256965.0
6643,6643,"Togami Electric Mfg.Co.,Ltd.",Electric Appliances,979,0.65,50.9828235093505,14.559596153846153,3,1,3,C,D,Bridge / Diversifier,,,5170.0,118562650.0
4046,4046,"OSAKA SODA CO.,LTD.",Chemicals,980,0.8300000000000001,53.35352559737317,14.48346153846154,2,1,2,C,D,Bridge / Diversifier,,,1854.0,842957066.6666666
8135,8135,ZETT CORPORATION,Wholesale Trade,981,0.8800000000000001,49.274164667649174,0.0,2,0,2,D,D,Rejected,,,414.0,18725446.666666668
8919,8919,"KATITAS CO.,LTD",Real Estate,982,0.8800000000000001,30.993973154508097,14.980903846153849,3,0,3,C,C,Bridge / Diversifier,,,3415.0,960925241.6666666
4107,4107,ISE CHEMICALS CORPORATION,Chemicals,983,0.8800000000000001,55.8396644858646,14.239961538461536,3,1,3,C,D,Bridge / Diversifier,,,4100.0,2148833416.6666665
7608,7608,"SK JAPAN CO.,LTD.",Wholesale Trade,984,1.03,42.013032330329835,14.916403846153845,3,0,3,C,C,Bridge / Diversifier,,,737.0,108607158.33333331
5280,5280,"Yoshicon Co.,Ltd.",Real Estate,985,1.08,63.29048155089358,11.105326923076923,3,0,3,C,C,Bridge / Diversifier,,,2152.0,44026561.666666664
6317,6317,Kitagawa Corporation,Machinery,986,1.08,68.32763323472196,12.537134615384616,3,1,3,B,D,Transformation Core,,,1637.0,65882661.666666664
1944,1944,KINDEN CORPORATION,Construction,987,0.7300000000000001,42.72453250026123,11.729499999999998,3,1,3,C,D,Bridge / Diversifier,,,6823.0,5339883436.666667
4686,4686,JUSTSYSTEMS CORPORATION,Information & Communication,988,0.8800000000000001,46.63950342849418,17.748961538461536,1,1,1,C,D,Bridge / Diversifier,,,4210.0,514459058.3333333
6490,6490,PILLAR Corporation,Machinery,989,0.8800000000000001,48.08680621865902,16.89434615384615,1,1,1,C,D,Bridge / Diversifier,,,9530.0,1152533633.3333333
6507,6507,"SINFONIA TECHNOLOGY CO.,LTD.",Electric Appliances,990,1.08,61.950799379714816,17.63651923076923,3,1,3,C,D,Bridge / Diversifier,,,13380.0,2806482233.3333335
9341,9341,"GENOVA,Inc.",Services,991,0.8800000000000001,46.91241309524915,24.858942307692303,2,1,2,C,D,Bridge / Diversifier,,,563.0,39066246.666666664
9629,9629,PCA CORPORATION,Information & Communication,992,0.8300000000000001,56.565095686361936,18.450865384615383,3,1,3,C,D,Bridge / Diversifier,,,1268.0,126689151.66666669
9793,9793,"Daiseki Co.,Ltd.",Services,993,0.8800000000000001,48.47604563338744,21.436557692307687,2,1,2,C,D,Bridge / Diversifier,,,4035.0,645189191.6666666
7609,7609,"Daitron Co.,Ltd.",Wholesale Trade,994,0.8800000000000001,51.071942776699835,13.664692307692306,3,0,3,C,C,Bridge / Diversifier,,,3565.0,358066731.6666667
4763,4763,"CREEK & RIVER Co.,Ltd.",Services,995,1.03,37.13745034984036,25.734307692307688,1,1,1,C,D,Bridge / Diversifier,,,1254.0,72374811.66666667
6626,6626,SEMITEC Corporation,Electric Appliances,996,0.75,57.05108954404336,19.861211538461532,2,1,2,C,D,Bridge / Diversifier,,,2226.0,53840140.0
1976,1976,"MEISEI INDUSTRIAL Co.,Ltd.",Construction,997,0.7300000000000001,50.28449591995043,7.3825,3,1,3,C,D,Bridge / Diversifier,,,1691.0,188124856.66666663
2216,2216,Kanro Inc.,Foods,998,0.8800000000000001,52.80551955279431,17.564403846153844,3,0,3,C,C,Bridge / Diversifier,,,1051.0,166399418.33333334
4465,4465,"Niitaka Co., Ltd.",Chemicals,999,1.03,56.5090132873288,0.0,3,1,3,D,D,Rejected,,,2153.0,28123728.333333332
1926,1926,"RAITO KOGYO CO.,LTD.",Construction,1000,0.8800000000000001,51.123413583655925,9.226096153846154,3,1,3,C,D,Bridge / Diversifier,,,4055.0,671334425.0
1871,1871,"PS Construction Co.,Ltd.",Construction,1001,0.8300000000000001,66.77119041058744,8.437288461538461,3,1,3,B,D,Transformation Core,,,2092.0,378934330.0
8117,8117,CENTRAL AUTOMOTIVE PRODUCTS LTD.,Wholesale Trade,1002,0.8800000000000001,51.81876601951013,15.544192307692306,3,0,3,C,C,Bridge / Diversifier,,,1988.0,291527841.6666667
6286,6286,SEIKO CORPORATION,Machinery,1003,1.08,77.89153388539899,0.0,3,1,3,D,D,Rejected,,,1450.0,12597858.333333334
7521,7521,"MUSASHI CO.,LTD.",Wholesale Trade,1004,1.08,65.29685208807507,0.0,3,0,3,D,D,Rejected,,,2618.0,27698258.333333332
2737,2737,TOMEN DEVICES CORPORATION,Wholesale Trade,1005,0.8800000000000001,52.4941197727435,7.284134615384615,2,0,2,C,C,Bridge / Diversifier,,,14370.0,1569758833.3333333
6947,6947,ZUKEN INC.,Electric Appliances,1006,0.8300000000000001,47.5199666523025,21.38751923076923,3,1,3,C,D,Bridge / Diversifier,,,4735.0,266918350.0
3741,3741,"Systems Engineering Consultants Co.,LTD.",Information & Communication,1007,0.8800000000000001,14.88676376262599,14.59476923076923,3,1,3,C,D,Bridge / Diversifier,,,4035.0,511867435.0
1930,1930,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",Construction,1008,0.8300000000000001,64.65885242794431,8.136442307692306,3,1,3,C,D,Bridge / Diversifier,,,1623.0,154086250.0
9324,9324,Yasuda Logistics Corporation,Warehousing and Harbor Transportation Service,1009,0.7300000000000001,54.34754709731085,10.7835,2,0,2,C,C,Bridge / Diversifier,,,2209.0,208140220.0
4595,4595,"MIZUHO MEDY CO.,LTD.",Pharmaceutical,1010,0.8300000000000001,27.47579705929352,16.96182692307692,1,0,1,C,C,Bridge / Diversifier,,,1693.0,152895988.33333334
3433,3433,"TOCALO Co.,Ltd.",Metal Products,1011,0.8800000000000001,54.1185162085321,16.88851923076923,3,0,3,C,C,Bridge / Diversifier,,,3190.0,730299221.6666666
7525,7525,RIX CORPORATION,Wholesale Trade,1012,1.03,58.04997011000294,14.290019230769229,1,0,1,C,C,Bridge / Diversifier,,,3440.0,60638650.0
5285,5285,YAMAX Corp.,Glass and Ceramics Products,1013,0.75,45.128453466048434,15.041307692307692,3,0,3,C,C,Bridge / Diversifier,,,1245.0,77954081.66666667
6834,6834,"SEIKOH GIKEN Co.,Ltd.",Electric Appliances,1014,0.8800000000000001,51.25023517654024,15.638846153846153,3,1,3,C,D,Bridge / Diversifier,,,27400.0,10655836183.333334
4684,4684,"OBIC Co.,Ltd.",Information & Communication,1015,0.8800000000000001,51.10638577529075,19.487057692307687,2,1,2,C,D,Bridge / Diversifier,,,4161.0,7176962053.333333
9467,9467,"AlphaPolis Co.,Ltd.",Information & Communication,1016,1.08,50.50300030763118,19.34648076923077,2,1,2,C,D,Bridge / Diversifier,,,1051.0,141378376.66666666
3139,3139,"Lacto Japan Co.,Ltd.",Wholesale Trade,1017,0.8300000000000001,18.892550215448793,7.983326923076923,3,0,3,C,C,Bridge / Diversifier,,,3115.0,170163516.66666666
1951,1951,"EXEO Group,Inc.",Construction,1018,0.8800000000000001,40.74244124752035,11.217769230769232,3,1,3,C,D,Bridge / Diversifier,,,2809.5,1685198310.0
3662,3662,"Ateam Holdings Co.,Ltd.",Information & Communication,1019,0.8800000000000001,55.48783490984101,21.657730769230778,3,1,3,C,D,Bridge / Diversifier,,,958.0,76323586.66666667
6862,6862,MINATO HOLDINGS INC.,Electric Appliances,1020,0.8300000000000001,34.913049819558964,11.696634615384614,0,1,1,C,D,Bridge / Diversifier,,,2175.0,1443555933.3333333
6748,6748,"SEIWA ELECTRIC MFG. CO.,LTD.",Electric Appliances,1021,1.03,68.55520554406718,0.0,3,1,3,D,D,Rejected,,,731.0,28110711.666666668
4013,4013,"Kinjiro Co.,Ltd.",Information & Communication,1022,1.03,75.00530411143441,17.25559615384615,3,1,3,B,D,Transformation Core,,,569.0,73291471.66666667
7811,7811,"NAKAMOTO PACKS CO.,LTD.",Other Products,1023,1.08,68.9841178087357,12.120403846153843,3,0,3,B,C,Transformation Core,,,1866.0,45057418.333333336
4992,4992,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",Chemicals,1024,0.65,42.04096286840412,12.580211538461535,3,1,3,C,D,Bridge / Diversifier,,,1732.0,105582648.33333331
9551,9551,"METAWATER Co.,Ltd.",Electric Power and Gas,1025,0.8300000000000001,48.32115385206217,14.84526923076923,2,0,2,C,C,Bridge / Diversifier,,,3345.0,548529375.0
4371,4371,Core Concept Technologies Inc.,Information & Communication,1026,1.08,56.82967271545523,17.198442307692304,2,1,2,C,D,Bridge / Diversifier,,,1482.0,172072990.0
8920,8920,"TOSHO CO.,LTD.",Services,1027,1.08,76.94730240764937,14.883826923076924,3,1,3,B,D,Transformation Core,,,726.0,89364801.66666667
7438,7438,KONDOTEC INC.,Wholesale Trade,1028,1.03,60.91243326861144,14.584576923076922,3,0,3,C,C,Bridge / Diversifier,,,1414.0,62979135.0
3915,3915,"TerraSky Co.,Ltd",Information & Communication,1029,0.8800000000000001,52.564108061358745,17.696480769230767,3,1,3,C,D,Bridge / Diversifier,,,2563.0,277499776.6666667
3565,3565,Ascentech K.K.,Wholesale Trade,1030,1.03,62.710009341744936,9.103307692307691,2,0,2,C,C,Bridge / Diversifier,,,498.0,179280550.52200317
1882,1882,TOA ROAD CORPORATION,Construction,1031,0.8800000000000001,17.29346475641676,7.25825,3,1,3,C,D,Bridge / Diversifier,,,1508.0,459838096.6666667
3110,3110,"NITTO BOSEKI CO.,LTD.",Glass and Ceramics Products,1032,0.8800000000000001,63.49367190673589,16.824711538461536,3,0,3,C,C,Bridge / Diversifier,,,24240.0,56759289100.0
1950,1950,"NIPPON DENSETSU KOGYO CO.,LTD.",Construction,1033,0.7300000000000001,6.492424852067998,8.9725,2,1,2,D,D,Bridge / Diversifier,,,4380.0,810168816.6666666
6255,6255,NPC Incorporated,Machinery,1034,0.8300000000000001,57.326435877548974,14.15101923076923,3,1,3,C,D,Bridge / Diversifier,,,828.0,242331603.33333337
4055,4055,T&S Group Inc.,Information & Communication,1035,0.8800000000000001,50.07149612823194,15.710403846153843,0,1,1,C,D,Bridge / Diversifier,,,2041.0,529030540.0
7628,7628,OHASHI TECHNICA INC.,Wholesale Trade,1036,0.8800000000000001,50.80351414560835,10.569423076923076,2,0,2,C,C,Bridge / Diversifier,,,1101.0,42780153.333333336
8079,8079,SHOEI FOODS CORPORATION,Wholesale Trade,1037,0.8300000000000001,10.488348898405532,12.367096153846154,2,0,2,C,C,Bridge / Diversifier,,,3955.0,306767725.0
7646,7646,"PLANT Co.,Ltd.",Retail Trade,1038,0.8300000000000001,64.01820343188288,0.0,3,0,3,D,D,Rejected,,,1798.0,11644305.0
2764,2764,Hiramatsu Inc.,Retail Trade,1039,1.03,34.78347357823567,18.64396153846154,3,0,3,C,C,Bridge / Diversifier,,,137.0,47479335.0
6402,6402,"KANEMATSU ENGINEERING CO.,LTD.",Machinery,1040,0.75,52.890538810283026,13.009269230769233,3,1,3,C,D,Bridge / Diversifier,,,1360.0,52613461.666666664
3611,3611,MATSUOKA CORPORATION,Textiles and Apparels,1041,1.03,56.7741311556816,13.651038461538462,3,0,3,C,C,Bridge / Diversifier,,,2291.0,93228618.33333331
7085,7085,"CURVES HOLDINGS Co.,Ltd.",Services,1042,0.8800000000000001,65.26458377702542,22.83584615384615,3,1,3,B,D,Transformation Core,,,842.0,272759905.0
2692,2692,"ITOCHU-SHOKUHIN Co.,Ltd.",Wholesale Trade,1043,0.8300000000000001,15.339943379068607,10.036288461538462,3,0,3,C,C,Bridge / Diversifier,,,12940.0,688365833.3333334
5757,5757,"CK SAN-ETSU Co.,Ltd.",Nonferrous Metals,1044,0.75,43.566030767567355,6.531384615384614,2,1,2,C,D,Bridge / Diversifier,,,4805.0,67464258.33333333
6227,6227,"AIMECHATEC,Ltd.",Machinery,1045,0.8800000000000001,50.955504789419045,12.046692307692307,3,1,3,C,D,Bridge / Diversifier,,,5950.0,11660062164.694824
1959,1959,KRAFTIA CORPORATION,Construction,1046,1.08,42.82349303859344,10.672249999999998,3,1,3,C,D,Bridge / Diversifier,,,8963.0,2420183995.0
7235,7235,"TOKYO RADIATOR MFG.CO.,LTD.",Transportation Equipment,1047,1.03,64.951331489686,9.542538461538465,3,0,3,C,C,Bridge / Diversifier,,,1509.0,63067490.0
2341,2341,"ARBEIT-TIMES CO.,LTD.",Services,1048,0.8800000000000001,59.04595966514262,4.244673076923071,3,1,3,D,D,Rejected,,,162.0,19746480.0
6800,6800,"YOKOWO CO.,LTD.",Electric Appliances,1049,0.8300000000000001,55.18063348294509,16.78830769230769,0,1,1,C,D,Bridge / Diversifier,,,5170.0,835476995.0
9438,9438,MTI Ltd.,Information & Communication,1050,1.08,77.93277936057117,21.973461538461535,3,1,3,B,D,Transformation Core,,,566.0,32933113.333333332
6524,6524,"KOHOKU KOGYO CO.,LTD.",Electric Appliances,1051,0.8300000000000001,52.4251856687981,30.768192307692303,3,1,3,C,D,Bridge / Diversifier,,,6070.0,1717554650.0
3271,3271,The Global Ltd.,Real Estate,1052,0.8800000000000001,71.82439962436118,10.046807692307691,3,0,3,B,C,Transformation Core,,,1269.0,303460510.0
2653,2653,"AEON KYUSHU CO.,LTD.",Retail Trade,1053,1.08,58.52615636126548,20.51584615384615,1,0,1,C,C,Bridge / Diversifier,,,2802.0,61239341.666666664
3020,3020,"Applied Co.,Ltd.",Retail Trade,1054,1.03,71.64117576666045,0.0,3,0,3,D,D,Rejected,,,4200.0,15546500.0
4317,4317,Ray Corporation,Services,1055,0.8800000000000001,68.09935509421908,2.1758076923076928,3,1,3,D,D,Rejected,,,489.0,11355585.0
3627,3627,TECMIRA HOLDINGS INC.,Information & Communication,1056,1.08,56.36427027386312,0.0,2,1,2,D,D,Rejected,,,279.0,29072361.666666668
4231,4231,TIGERS POLYMER CORPORATION,Chemicals,1057,0.8800000000000001,65.31136246062007,13.037711538461537,3,1,3,B,D,Transformation Core,,,975.0,40221918.333333336
9619,9619,"ICHINEN HOLDINGS CO.,LTD.",Services,1058,1.03,55.1905155587485,19.112249999999996,2,1,2,C,D,Bridge / Diversifier,,,2110.0,78034051.66666667
6824,6824,"NEW COSMOS ELECTRIC CO.,LTD.",Electric Appliances,1059,0.75,49.31721951418828,18.05582692307692,1,1,1,C,D,Bridge / Diversifier,,,4305.0,72165825.0
5820,5820,"MITSUBOSHI CO.,LTD.",Nonferrous Metals,1060,0.8800000000000001,47.53229698766373,5.095615384615385,3,1,3,C,D,Bridge / Diversifier,,,700.0,59666088.333333336
6336,6336,"ISHII HYOKI CO.,LTD.",Machinery,1061,0.75,51.43454690200859,13.234730769230769,1,1,1,C,D,Bridge / Diversifier,,,1260.0,75310478.33333333
