code,company_name,transformation_score_type,shareholder_return_data_available,reform_disclosure_data_available,fcf_proxy_available,transformation_fullness_score,transformation_fullness_note
6858,"ONO SOKKI Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8283,PALTAC CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6489,"Maezawa Industries,Inc.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6258,HIRATA Corporation,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6590,SHIBAURA MECHATRONICS CORPORATION,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
1435,robot home Inc.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6458,SINKO INDUSTRIES LTD.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9110,"NS United Kaiun Kaisha,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
1899,FUKUDA CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5344,"MARUWA CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5902,HOKKAN HOLDINGS LIMITED,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6505,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6455,MORITA HOLDINGS CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8074,"YUASA CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6498,KITZ CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2982,"A.D.Works Group Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7729,"TOKYO SEIMITSU CO.,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
6249,"Gamecard Holdings,Inc.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4974,TAKARA BIO INC.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4366,Daito Chemix Corporation,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5381,Mipox Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4951,S.T.CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6965,HAMAMATSU PHOTONICS K.K.,lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
9768,"IDEA Consultants,Inc.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8095,"Astena Holdings Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6262,"PEGASUS CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6859,ESPEC CORP.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4071,"Plus Alpha Consulting Co.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5302,"Nippon Carbon Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1719,HAZAMA ANDO CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9364,"Kamigumi Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2935,"PICKLES HOLDINGS CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5991,"NHK SPRING CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3632,"GREE Holdings,Inc.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
6323,RORZE CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6273,SMC CORPORATION,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9025,"Konoike Transport Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6597,HPC SYSTEMS Inc.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7071,"Amvis Holdings,Inc.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
8084,RYODEN CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7840,"FRANCE BED HOLDINGS CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9876,"COX CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4251,KEIWA Incorporated,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4725,CAC Holdings Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4475,HENNGE K.K.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8141,"Shinko Shoji Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9744,MEITEC Group Holdings Inc.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3640,"DENSAN CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3299,"MUGEN ESTATE Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6016,Japan Engine Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5192,Mitsuboshi Belting Ltd.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1934,YURTEC CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6036,"KeePer Technical Laboratory Co.,Ltd.",lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
9401,"TBS HOLDINGS,INC.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3093,"Treasure Factory Co.,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
3445,"RS Technologies Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
6420,GALILEI CO.LTD.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9621,"CTI Engineering Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8252,"MARUI GROUP CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6508,MEIDENSHA CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3916,Digital Information Technologies Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4025,"TAKI CHEMICAL CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6804,Hosiden Corporation,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
7512,Aeon Hokkaido Corporation,lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
9347,"NIPPON KANZAI Holdings Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3151,"VITAL KSK HOLDINGS,INC.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5965,FUJIMAK CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7989,TACHIKAWA CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9612,"LUCKLAND CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9267,"Genky DrugStores Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7800,"Amifa Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3245,"DEAR LIFE CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4673,"Kawasaki Geological Engineering Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8830,"Sumitomo Realty & Development Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4212,Sekisui Jushi Corporation,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9601,"Shochiku Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8131,"Mitsuuroko Group Holdings Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7003,"MITSUI E&S Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5444,"YAMATO KOGYO CO.,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
3076,Ai Holdings Corporation,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5915,KOMAIHALTEC Inc.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7318,"SERENDIP HOLDINGS Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3179,"Syuppin Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5461,"Chubu Steel Plate Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
7435,"NADEX CO.,LTD.",lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
8160,"KISOJI CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4928,"Noevir Holdings Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9759,"NSD CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5957,"NITTOSEIKO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7976,"MITSUBISHI PENCIL COMPANY,LIMITED",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
6226,"Moriya Transportation Engineering and Manufacturing Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6622,DAIHEN CORPORATION,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9514,EF-ON INC.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7716,NAKANISHI INC.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7128,UNISOL Holdings Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7821,"MAEDA KOSEN CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5351,"SHINAGAWA REFRA CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2109,"Mitsui DM Sugar Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6741,"Nippon Signal Company,Limited",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4275,"Carlit Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9960,TOTECH CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7564,"WORKMAN CO.,LTD.",lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
3922,PR TIMES Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6197,Solasto Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2112,"Ensuiko Sugar Refining Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2980,SRE Holdings Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4554,"Fuji Pharma Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3844,COMTURE CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4972,"Soken Chemical & Engineering Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3878,TOMOEGAWA CORPORATION,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
6861,KEYENCE CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7476,AS ONE CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7944,Roland Corporation,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9713,"THE ROYAL HOTEL,LIMITED",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6266,"TAZMO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3388,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2702,"McDonald's Holdings Company(Japan),Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6727,"Wacom Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7456,"MATSUDA SANGYO Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
2211,"Fujiya Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7244,"ICHIKOH INDUSTRIES,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
4410,"HARIMA CHEMICALS GROUP,INC.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4063,"Shin-Etsu Chemical Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9065,SANKYU INC.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4396,System Support Holdings Inc.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8935,"FJ NEXT HOLDINGS CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1808,HASEKO Corporation,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5888,"DAIWA CYCLE CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3284,"Hoosiers Holdings Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
4093,"Toho Acetylene Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6822,"Oi Electric Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7875,"TAKEDA iP HOLDINGS CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9932,"SUGIMOTO & CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3132,"MACNICA HOLDINGS,INC.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
4167,Kokopelli Inc.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1417,MIRAIT ONE Corporation,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1802,OBAYASHI CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7914,"Kyodo Printing Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8041,OUG Holdings Inc.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5714,"DOWA HOLDINGS CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7433,"Hakuto Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4186,"TOKYO OHKA KOGYO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4977,Nitta Gelatin Inc.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6866,HIOKI E.E.CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8200,"RINGER HUT CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9075,"FUKUYAMA TRANSPORTING CO.,LTD.",lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
6368,ORGANO CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6482,Yushin Company,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2612,KADOYA SESAME MILLS INCORPORATED,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7508,G-7 HOLDINGS Inc.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7504,KOHSOKU CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3023,Rasa Corporation,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4229,"Gun Ei Chemical Industry Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3712,"Information Planning CO.,LTD.",lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
6652,IDEC CORPORATION,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
6125,"OKAMOTO MACHINE TOOL WORKS,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
5940,"FUJISASH CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2204,"NAKAMURAYA CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5384,FUJIMI INCORPORATED,lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
1887,JDC CORPORATION,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6240,YAMASHIN-FILTER CORP.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4433,"HITO-Communications Holdings,Inc.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
3193,"Eternal Hospitality Group Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4026,"Konoshima Chemical Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
3836,AVANT GROUP CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6118,"AIDA ENGINEERING,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7102,"NIPPON SHARYO,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9869,"KATO SANGYO CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4971,MEC COMPANY LTD.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8159,"TACHIBANA ELETECH CO.,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
4664,JAPAN RELIANCE SERVICE CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9993,"YAMAZAWA CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6229,OKUMURA ENGINEERING corp.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5706,"Mitsui Kinzoku Company,Limited",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
5906,"MK SEIKO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3877,"Chuetsu Pulp & Paper Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2157,"KOSHIDAKA HOLDINGS Co.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2326,Digital Arts Inc.,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1762,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9757,Funai Soken Holdings Incorporated,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6407,CKD Corporation,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
9837,"MORITO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4393,"Bank of Innovation,Inc.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
6962,DAISHINKU CORP.,lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
2884,Yoshimura Food Holdings K.K.,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
2209,"IMURAYA GROUP CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7974,"Nintendo Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6073,ASANTE INCORPORATED,partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4661,"ORIENTAL LAND CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6137,"KOIKE SANSO KOGYO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1835,"TOTETSU KOGYO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9441,"Bell-Park Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7460,"YAGI & CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7630,"ICHIBANYA CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7932,"Nippi,Incorporated",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9900,Sagami Holdings Corporation,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7033,"Management Solutions Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2908,"FUJICCO CO.,LTD.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
3036,ALCONIX CORPORATION,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
1820,"Nishimatsu Construction Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7713,"SIGMA KOKI CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6496,"NAKAKITA SEISAKUSHO CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4619,"Nihon Tokushu Toryo Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4812,DENTSU SOKEN INC.,lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
2286,"Hayashikane Sangyo Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
3692,"FFRI Security,Inc.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6994,SHIZUKI ELECTRIC COMPANY INC.,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6027,"Bengo4.com,Inc.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
3091,"BRONCO BILLY Co.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
1941,CHUDENKO CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6247,"HISAKA WORKS,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6627,"Tera Probe,Inc.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
8237,"MATSUYA CO.,LTD.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
2674,"HARD OFF CORPORATION Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
4975,JCU CORPORATION,partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6998,"Nippon Tungsten Co.,Ltd.",lite,False,True,True,0.5,lite: payout/reform data absent and financial proxy insufficient
4732,"USS Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6466,"TVE Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6149,"Odawara Engineering Co.,Ltd.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
7970,"Shin-Etsu Polymer Co.,Ltd.",partial,False,True,True,0.6499999999999999,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
6617,"TAKAOKA TOKO CO.,LTD.",partial,False,True,True,0.8,quantitative improvement plus FCF proxy available; formal payout/reform fields still missing
9303,"The Sumitomo Warehouse Co.,Ltd.",lite,False,True,True,0.35,lite: payout/reform data absent and financial proxy insufficient
